"vitrine_id","vitrine_nome","vitrine_criado_em","vitrine_removido_em","produto_id_relacionado","produto_nome","prouto_criado_em","produto_removido_em","produto_meta","aulas_id","aula_nome","aula_link","aula_criado_em","aula_meta","aula_removido_em"
3873,"DESCONTINUADO: TÉCNICO - IoT 2.0 - Formação para Instaladores e Atendentes de Suporte ","2022-01-31 11:28:17",NULL,"11134","Introdução a Fibra Óptica","2022-01-31 11:44:08",NULL,"{""vitrine_listagem"":""instancia_74\/image\/62QMmT9t1WHcUnGTJpuvgPiDlJXwXTUtSCvsEb5o.png"",""exibe_progresso"":""1""}","194374","Aula Tira Dúvida - 29/03/2022","https://b-vz-05e06853-571.tv.pandavideo.com.br/d6723d9d-c949-41e1-a6eb-39e8dd4e78d5/playlist.m3u8","2022-03-29 09:47:58",NULL,NULL
3873,"DESCONTINUADO: TÉCNICO - IoT 2.0 - Formação para Instaladores e Atendentes de Suporte ","2022-01-31 11:28:17",NULL,"11170","Instalação Blindada","2022-01-31 13:48:56",NULL,"{""vitrine_listagem"":""instancia_74\/image\/PuJV7TiwilGfXAoOk5MEQ3RUF4ldfpQDK46WMo9X.png"",""exibe_progresso"":""1""}","195609","Aula Tira Dúvidas Ao Vivo - 07/04/2022","https://b-vz-05e06853-571.tv.pandavideo.com.br/ff72a791-9483-499f-b9d5-43a6ff155e91/playlist.m3u8","2022-03-29 11:41:21",NULL,NULL
3873,"DESCONTINUADO: TÉCNICO - IoT 2.0 - Formação para Instaladores e Atendentes de Suporte ","2022-01-31 11:28:17",NULL,"11241","Introdução a redes TCP/IP","2022-01-31 14:02:35",NULL,"{""vitrine_listagem"":""instancia_74\/image\/w9nupVZ7I3KLwKCNChTsol6DTN7BzLlIpef2LleI.png"",""exibe_progresso"":""1""}","195663","Aula Tira Duvidas Ao Vivo - 12/04/2022 - 19 horas","https://b-vz-05e06853-571.tv.pandavideo.com.br/dba465d5-5f70-44c8-b1c0-2bcdc946971a/playlist.m3u8","2022-03-29 11:45:27",NULL,NULL
3873,"DESCONTINUADO: TÉCNICO - IoT 2.0 - Formação para Instaladores e Atendentes de Suporte ","2022-01-31 11:28:17",NULL,"11281","Wi-Fi","2022-01-31 14:32:29",NULL,"{""vitrine_listagem"":""instancia_74\/image\/W2KGmjDQpef0dv8ZISHHRsv1bhGNVhGfo3wskX41.png"",""exibe_progresso"":""1""}","195716","Aula Tira Dúvidas Ao Vivo - 19/04/2022","https://b-vz-05e06853-571.tv.pandavideo.com.br/cffcfc72-6170-4ac8-8e2d-44290224b4f8/playlist.m3u8","2022-03-29 11:47:59",NULL,NULL
3873,"DESCONTINUADO: TÉCNICO - IoT 2.0 - Formação para Instaladores e Atendentes de Suporte ","2022-01-31 11:28:17",NULL,"13206","Suporte / Manutenção para Planos de Alta Velocidade","2022-02-16 16:37:10",NULL,"{""vitrine_listagem"":""instancia_74\/image\/yPsM14AFHc0oS0wqrAvAGy5nO6S4GR6gXLdt50Wn.png"",""exibe_progresso"":""1""}","195822","Aula Tira Dúvidas Ao Vivo - 26/04/2022","https://b-vz-05e06853-571.tv.pandavideo.com.br/a8aef3c7-7e11-4ff0-804f-3743ce129874/playlist.m3u8","2022-03-29 11:48:52",NULL,NULL
2187,"AULAS DE PROJETOS FTTH","2021-11-26 17:27:08","2024-01-12 16:54:08","6267","","2021-10-13 09:39:37",NULL,"{""fixed_theater"":1,""navegacao"":""miniatura"",""listagem"":""grid"",""listagem_usar_secao"":""0"",""vitrine_listagem"":""instancia_74\/image\/JhM2wTz1U8jqYB43GZPhcLKRYMYdJ2s0llZd1vXO.jpg"",""listagem_ordenacao_direcao"":""DESC"",""listagem_ordenacao"":""ordem"",""desativar_visto"":""1"",""progresso_em"":""2""}","206885","Aula #46 - Redes desbalanceadas sem mistério.","https://b-vz-05e06853-571.tv.pandavideo.com.br/1f81eb48-f223-47a8-932e-2ac7826e29b1/playlist.m3u8","2022-04-08 16:41:58",NULL,NULL
2187,"AULAS DE PROJETOS FTTH","2021-11-26 17:27:08","2024-01-12 16:54:08","6267","","2021-10-13 09:39:37",NULL,"{""fixed_theater"":1,""navegacao"":""miniatura"",""listagem"":""grid"",""listagem_usar_secao"":""0"",""vitrine_listagem"":""instancia_74\/image\/JhM2wTz1U8jqYB43GZPhcLKRYMYdJ2s0llZd1vXO.jpg"",""listagem_ordenacao_direcao"":""DESC"",""listagem_ordenacao"":""ordem"",""desativar_visto"":""1"",""progresso_em"":""2""}","209508","Aula #47 - As 5 habilidades do verdadeiro Projetista FTTH","https://b-vz-05e06853-571.tv.pandavideo.com.br/29cde87e-fb01-4f2d-9809-6fa28dd98229/playlist.m3u8","2022-04-12 16:30:54",NULL,NULL
2187,"AULAS DE PROJETOS FTTH","2021-11-26 17:27:08","2024-01-12 16:54:08","6267","","2021-10-13 09:39:37",NULL,"{""fixed_theater"":1,""navegacao"":""miniatura"",""listagem"":""grid"",""listagem_usar_secao"":""0"",""vitrine_listagem"":""instancia_74\/image\/JhM2wTz1U8jqYB43GZPhcLKRYMYdJ2s0llZd1vXO.jpg"",""listagem_ordenacao_direcao"":""DESC"",""listagem_ordenacao"":""ordem"",""desativar_visto"":""1"",""progresso_em"":""2""}","213559","Aula #48 - Redundância em Redes FTTH","https://b-vz-05e06853-571.tv.pandavideo.com.br/ec732fad-c4b3-4f2f-b783-aabfc9629ec7/playlist.m3u8","2022-04-19 09:43:23",NULL,NULL
2187,"AULAS DE PROJETOS FTTH","2021-11-26 17:27:08","2024-01-12 16:54:08","6267","","2021-10-13 09:39:37",NULL,"{""fixed_theater"":1,""navegacao"":""miniatura"",""listagem"":""grid"",""listagem_usar_secao"":""0"",""vitrine_listagem"":""instancia_74\/image\/JhM2wTz1U8jqYB43GZPhcLKRYMYdJ2s0llZd1vXO.jpg"",""listagem_ordenacao_direcao"":""DESC"",""listagem_ordenacao"":""ordem"",""desativar_visto"":""1"",""progresso_em"":""2""}","213613","Aula #49 - Redes FTTH de Alto Desempenho VS Rede FTH Xing-Ling","https://b-vz-05e06853-571.tv.pandavideo.com.br/d01a1677-0d1c-4620-a91a-17636be9c996/playlist.m3u8","2022-04-19 09:45:34",NULL,NULL
2187,"AULAS DE PROJETOS FTTH","2021-11-26 17:27:08","2024-01-12 16:54:08","6267","","2021-10-13 09:39:37",NULL,"{""fixed_theater"":1,""navegacao"":""miniatura"",""listagem"":""grid"",""listagem_usar_secao"":""0"",""vitrine_listagem"":""instancia_74\/image\/JhM2wTz1U8jqYB43GZPhcLKRYMYdJ2s0llZd1vXO.jpg"",""listagem_ordenacao_direcao"":""DESC"",""listagem_ordenacao"":""ordem"",""desativar_visto"":""1"",""progresso_em"":""2""}","213667","Aula #50 - Desmistificando o XGPON! O ""GPON"" de 10G","https://b-vz-05e06853-571.tv.pandavideo.com.br/62393f17-31e3-404a-b388-10bc743b6fe4/playlist.m3u8","2022-04-19 09:46:39",NULL,NULL
8407,"LIVES GRATUITAS ","2022-06-06 09:07:28",NULL,"24608","Evento - O Provedor Do Futuro - 2021","2022-06-06 09:08:29",NULL,"{""vitrine_listagem"":""instancia_74\/image\/SDcwBogvzmfWM05ZK0mUKqD2dEMcdOcaW9wZKl7X.png""}","296345","Aula 1 ","https://b-vz-05e06853-571.tv.pandavideo.com.br/a308bf08-50c1-4144-955d-811749aa6630/playlist.m3u8","2022-06-06 09:08:43",NULL,NULL
8407,"LIVES GRATUITAS ","2022-06-06 09:07:28",NULL,"24608","Evento - O Provedor Do Futuro - 2021","2022-06-06 09:08:29",NULL,"{""vitrine_listagem"":""instancia_74\/image\/SDcwBogvzmfWM05ZK0mUKqD2dEMcdOcaW9wZKl7X.png""}","296441","Aula 2","https://b-vz-05e06853-571.tv.pandavideo.com.br/87f4fe23-4830-43c9-9ffd-66edfea8482d/playlist.m3u8","2022-06-06 09:08:45",NULL,NULL
8407,"LIVES GRATUITAS ","2022-06-06 09:07:28",NULL,"24608","Evento - O Provedor Do Futuro - 2021","2022-06-06 09:08:29",NULL,"{""vitrine_listagem"":""instancia_74\/image\/SDcwBogvzmfWM05ZK0mUKqD2dEMcdOcaW9wZKl7X.png""}","296537","Aula 3","https://b-vz-05e06853-571.tv.pandavideo.com.br/fb528408-34b6-4921-af62-9cef61a3f6e8/playlist.m3u8","2022-06-06 09:08:46",NULL,NULL
8407,"LIVES GRATUITAS ","2022-06-06 09:07:28",NULL,"24704","A era GIGABIT","2022-06-06 09:12:18",NULL,"{""vitrine_listagem"":""instancia_74\/image\/7LIumLPkXamAdfB6zlW7mrSdMLyzeBwu4nLsdjrF.png""}","296645","A ERA GIGABIT - COMO SE PREPARAR PARA O INEVITAVEL","https://b-vz-05e06853-571.tv.pandavideo.com.br/04f961b0-eaa4-4ef9-bef0-87d12ed079b2/playlist.m3u8","2022-06-06 09:20:13",NULL,NULL
8407,"LIVES GRATUITAS ","2022-06-06 09:07:28",NULL,"24802","Planos High Ticket","2022-06-06 09:28:29",NULL,"{""vitrine_listagem"":""instancia_74\/image\/pXgOTrXo0fbiO9hxCSv4JKaVwNc9RWCxPgchCuVw.png""}","296746","Planos High Ticket - Como vender Planos de Internet Lucrativos","https://b-vz-05e06853-571.tv.pandavideo.com.br/eb927335-9cba-4a96-a2af-998db251ce0f/playlist.m3u8","2022-06-06 09:28:51",NULL,NULL
8407,"LIVES GRATUITAS ","2022-06-06 09:07:28",NULL,"24900","Hypervelocidade. Wi-Fi Premium e o Futuro dos Provedores de Internet.","2022-06-06 09:32:19",NULL,"{""vitrine_listagem"":""instancia_74\/image\/Zq2rUaQOPmNbgTocMG5UmdgcQRBuHshuDlZjFNJS.png""}","296847","HyperVelocidade, Wifi Premium e o futuro dos provedores de internet","https://b-vz-05e06853-571.tv.pandavideo.com.br/87b2344e-238d-4101-9b9a-17a01c01a0f0/playlist.m3u8","2022-06-06 09:32:47",NULL,NULL
8407,"LIVES GRATUITAS ","2022-06-06 09:07:28",NULL,"24900","Hypervelocidade. Wi-Fi Premium e o Futuro dos Provedores de Internet.","2022-06-06 09:32:19",NULL,"{""vitrine_listagem"":""instancia_74\/image\/Zq2rUaQOPmNbgTocMG5UmdgcQRBuHshuDlZjFNJS.png""}","296943","O segredo por trás dos planos de HyperVelocidade","https://b-vz-05e06853-571.tv.pandavideo.com.br/92913e92-2015-42c5-8c72-acfe037a2c8a/playlist.m3u8","2022-06-06 09:32:49",NULL,NULL
8407,"LIVES GRATUITAS ","2022-06-06 09:07:28",NULL,"24900","Hypervelocidade. Wi-Fi Premium e o Futuro dos Provedores de Internet.","2022-06-06 09:32:19",NULL,"{""vitrine_listagem"":""instancia_74\/image\/Zq2rUaQOPmNbgTocMG5UmdgcQRBuHshuDlZjFNJS.png""}","297039","4 Passos para construir planos de HyperVelocidade","https://b-vz-05e06853-571.tv.pandavideo.com.br/b6e34a41-1c14-47b0-8d94-4aa8fe7c7261/playlist.m3u8","2022-06-06 09:32:50",NULL,NULL
8407,"LIVES GRATUITAS ","2022-06-06 09:07:28",NULL,"24997","Plano de Carreira para Provedores de Internet","2022-06-06 09:36:44",NULL,"{""vitrine_listagem"":""instancia_74\/image\/LIUbf4WsiFVczOn3FBbecVNQpVPdNzgoIor96bvx.png""}","297137","Plano de Carreira para Provedores de Internet - Part. Gladys Tríade - 02/06/2022","https://youtu.be/ZOw8-RQNGus","2022-06-06 09:37:00",NULL,NULL
8717,"Vendedor de Elite - Formação para Vendedores","2022-06-10 09:02:40",NULL,"25902","Venda Externa - PAP","2022-06-10 09:03:15",NULL,"{""vitrine_listagem"":""instancia_74\/image\/eWxPEUg3TjwFjm825QQl0prZyWqh1wS1Qw5ATrrO.jpg""}","306350","Venda externa de alta conversão - Motivacional","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=8154563c-fbcb-4c72-8e64-424d02fcbd80","2022-06-10 09:03:31",NULL,NULL
8717,"Vendedor de Elite - Formação para Vendedores","2022-06-10 09:02:40",NULL,"25902","Venda Externa - PAP","2022-06-10 09:03:15",NULL,"{""vitrine_listagem"":""instancia_74\/image\/eWxPEUg3TjwFjm825QQl0prZyWqh1wS1Qw5ATrrO.jpg""}","306550","Potencializando Resultados e Estratégias - Disciplina ","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=726e4545-6632-4aa3-aa30-cc39c1ae9f0c","2022-06-10 09:03:34",NULL,NULL
8717,"Vendedor de Elite - Formação para Vendedores","2022-06-10 09:02:40",NULL,"25902","Venda Externa - PAP","2022-06-10 09:03:15",NULL,"{""vitrine_listagem"":""instancia_74\/image\/eWxPEUg3TjwFjm825QQl0prZyWqh1wS1Qw5ATrrO.jpg""}","306650","Potencializando Resultados e Estratégias - Técnicas","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=1ac8d29f-a081-4183-87bc-ea2852ff5538","2022-06-10 09:03:36",NULL,NULL
8407,"LIVES GRATUITAS ","2022-06-06 09:07:28",NULL,"27253","A Nova Geração de Provedores de Internet","2022-06-20 08:33:26",NULL,"{""vitrine_listagem"":""instancia_74\/image\/ly55ZuhSaGliK2K1m3ZqzpTHfz0TIxiHKWpkbKGS.png""}","322600","A Nova Geração de Provedores de Internet","https://youtu.be/kI1lePfvMx8","2022-06-20 08:33:39",NULL,NULL
8717,"Vendedor de Elite - Formação para Vendedores","2022-06-10 09:02:40",NULL,"25902","Venda Externa - PAP","2022-06-10 09:03:15",NULL,"{""vitrine_listagem"":""instancia_74\/image\/eWxPEUg3TjwFjm825QQl0prZyWqh1wS1Qw5ATrrO.jpg""}","325187","Introdução","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=c2d7a9d3-2ea9-4d27-930b-921d4d6f3101","2022-06-20 15:48:51",NULL,NULL
8717,"Vendedor de Elite - Formação para Vendedores","2022-06-10 09:02:40",NULL,"27764","Psicologia das Vendas","2022-06-21 14:49:50",NULL,"{""vitrine_listagem"":""instancia_74\/image\/vU5BZ5nmdCJcJn0Pi4aW5tvJjNGEOqGW1S99cWbZ.jpg""}","328846","Introdução ao curso de vendas","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=2c3cf735-a730-4e39-a6a6-7390569af824","2022-06-21 14:51:07",NULL,NULL
8717,"Vendedor de Elite - Formação para Vendedores","2022-06-10 09:02:40",NULL,"27764","Psicologia das Vendas","2022-06-21 14:49:50",NULL,"{""vitrine_listagem"":""instancia_74\/image\/vU5BZ5nmdCJcJn0Pi4aW5tvJjNGEOqGW1S99cWbZ.jpg""}","328959","Psicologia das Vendas","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=e52f6d6f-1805-4e73-b4c3-ce39be0d7d1f","2022-06-21 14:51:09",NULL,NULL
8717,"Vendedor de Elite - Formação para Vendedores","2022-06-10 09:02:40",NULL,"27764","Psicologia das Vendas","2022-06-21 14:49:50",NULL,"{""vitrine_listagem"":""instancia_74\/image\/vU5BZ5nmdCJcJn0Pi4aW5tvJjNGEOqGW1S99cWbZ.jpg""}","329072","O que é venda?","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=cb3cc980-e68a-4825-8c39-e969bf2abf6f","2022-06-21 14:51:12",NULL,NULL
8717,"Vendedor de Elite - Formação para Vendedores","2022-06-10 09:02:40",NULL,"27764","Psicologia das Vendas","2022-06-21 14:49:50",NULL,"{""vitrine_listagem"":""instancia_74\/image\/vU5BZ5nmdCJcJn0Pi4aW5tvJjNGEOqGW1S99cWbZ.jpg""}","329185","Venda Ativa x Venda Passiva","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=0afcb4e7-971c-41d9-bf03-cbb4c38bfe26","2022-06-21 14:51:14",NULL,NULL
8717,"Vendedor de Elite - Formação para Vendedores","2022-06-10 09:02:40",NULL,"27764","Psicologia das Vendas","2022-06-21 14:49:50",NULL,"{""vitrine_listagem"":""instancia_74\/image\/vU5BZ5nmdCJcJn0Pi4aW5tvJjNGEOqGW1S99cWbZ.jpg""}","329298","Tipos de Vendedores","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=6b6c4a66-75ee-45f7-a24c-baddab458db8","2022-06-21 14:51:16",NULL,NULL
8717,"Vendedor de Elite - Formação para Vendedores","2022-06-10 09:02:40",NULL,"27764","Psicologia das Vendas","2022-06-21 14:49:50",NULL,"{""vitrine_listagem"":""instancia_74\/image\/vU5BZ5nmdCJcJn0Pi4aW5tvJjNGEOqGW1S99cWbZ.jpg""}","329412","Introdução ao COVAC","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=eb26f901-cd40-4afb-9fe0-edbd7caa3b58","2022-06-21 14:52:09",NULL,NULL
8717,"Vendedor de Elite - Formação para Vendedores","2022-06-10 09:02:40",NULL,"27764","Psicologia das Vendas","2022-06-21 14:49:50",NULL,"{""vitrine_listagem"":""instancia_74\/image\/vU5BZ5nmdCJcJn0Pi4aW5tvJjNGEOqGW1S99cWbZ.jpg""}","329525","5 Fases do método COVAC","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=cba565b7-3118-4fab-8606-26de50296863","2022-06-21 14:52:11",NULL,NULL
8717,"Vendedor de Elite - Formação para Vendedores","2022-06-10 09:02:40",NULL,"27764","Psicologia das Vendas","2022-06-21 14:49:50",NULL,"{""vitrine_listagem"":""instancia_74\/image\/vU5BZ5nmdCJcJn0Pi4aW5tvJjNGEOqGW1S99cWbZ.jpg""}","329638","Gatilhos Mentais","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=d601d24d-1115-4ca1-95c3-6e8e07a64a54","2022-06-21 14:52:13",NULL,NULL
8717,"Vendedor de Elite - Formação para Vendedores","2022-06-10 09:02:40",NULL,"27764","Psicologia das Vendas","2022-06-21 14:49:50",NULL,"{""vitrine_listagem"":""instancia_74\/image\/vU5BZ5nmdCJcJn0Pi4aW5tvJjNGEOqGW1S99cWbZ.jpg""}","329751","Mapa de Diferenciação","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=bf716ad4-6309-4e6e-9c1d-6c8035065f06","2022-06-21 14:52:16",NULL,NULL
8717,"Vendedor de Elite - Formação para Vendedores","2022-06-10 09:02:40",NULL,"27764","Psicologia das Vendas","2022-06-21 14:49:50",NULL,"{""vitrine_listagem"":""instancia_74\/image\/vU5BZ5nmdCJcJn0Pi4aW5tvJjNGEOqGW1S99cWbZ.jpg""}","329864","Mapa de objeções","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=e551f00e-006b-4585-8cb2-fb8e5c44db35","2022-06-21 14:52:18",NULL,NULL
8717,"Vendedor de Elite - Formação para Vendedores","2022-06-10 09:02:40",NULL,"27764","Psicologia das Vendas","2022-06-21 14:49:50",NULL,"{""vitrine_listagem"":""instancia_74\/image\/vU5BZ5nmdCJcJn0Pi4aW5tvJjNGEOqGW1S99cWbZ.jpg""}","329977","Tipos de Clientes","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=b98d2978-0a76-4b43-a694-036485d2a3c8","2022-06-21 14:52:20",NULL,NULL
9548,"NEW ISP - CURSOS DE INOVAÇÃO PARA TELECOM","2022-06-22 16:52:55",NULL,"28366","Tudo sobre SVA's","2022-06-22 16:53:04",NULL,"{""vitrine_listagem"":""instancia_74\/image\/rXSY3MVWRw6GLKgSNpTXg2i9qpzg96n3iKDs2rNh.png""}","338606","Tudo sobre SVA's - Parte 1","https://b-vz-05e06853-571.tv.pandavideo.com.br/ea0ea3c7-596a-43e8-b2bb-d1cf1e225aee/playlist.m3u8","2022-06-22 16:58:09",NULL,NULL
9548,"NEW ISP - CURSOS DE INOVAÇÃO PARA TELECOM","2022-06-22 16:52:55",NULL,"28366","Tudo sobre SVA's","2022-06-22 16:53:04",NULL,"{""vitrine_listagem"":""instancia_74\/image\/rXSY3MVWRw6GLKgSNpTXg2i9qpzg96n3iKDs2rNh.png""}","338721","Tudo sobre SVA's - Parte 2","https://b-vz-05e06853-571.tv.pandavideo.com.br/fc9126f7-8b7c-4717-81da-f021cc93127d/playlist.m3u8","2022-06-22 16:58:11",NULL,NULL
9548,"NEW ISP - CURSOS DE INOVAÇÃO PARA TELECOM","2022-06-22 16:52:55",NULL,"28366","Tudo sobre SVA's","2022-06-22 16:53:04",NULL,"{""vitrine_listagem"":""instancia_74\/image\/rXSY3MVWRw6GLKgSNpTXg2i9qpzg96n3iKDs2rNh.png""}","338836","Tudo sobre SVA's - Parte 3","https://b-vz-05e06853-571.tv.pandavideo.com.br/94ab6d71-8218-4850-ad99-8680761ec490/playlist.m3u8","2022-06-22 16:58:13",NULL,NULL
9548,"NEW ISP - CURSOS DE INOVAÇÃO PARA TELECOM","2022-06-22 16:52:55",NULL,"28481","Estratégia Zero para o seu provedor crescer","2022-06-22 16:53:16",NULL,"{""vitrine_listagem"":""instancia_74\/image\/ojIN8wHHzKf2gO6z7IMfz2b29SbXX2HUvGTF1y93.jpeg""}","338957","Aula  - Estratégia Zero para o seu provedor crescer (Parte 1)","https://b-vz-05e06853-571.tv.pandavideo.com.br/6812e5be-0652-472a-a27b-846f45c08350/playlist.m3u8","2022-06-22 17:00:12",NULL,NULL
9548,"NEW ISP - CURSOS DE INOVAÇÃO PARA TELECOM","2022-06-22 16:52:55",NULL,"28481","Estratégia Zero para o seu provedor crescer","2022-06-22 16:53:16",NULL,"{""vitrine_listagem"":""instancia_74\/image\/ojIN8wHHzKf2gO6z7IMfz2b29SbXX2HUvGTF1y93.jpeg""}","339072","Aula  - A estratégia numero ZERO - Diminuindo os Cancelamentos (Parte 2)","https://b-vz-05e06853-571.tv.pandavideo.com.br/a2382d0a-a511-4ef7-8b67-b77a5d7c442d/playlist.m3u8","2022-06-22 17:00:14",NULL,NULL
9548,"NEW ISP - CURSOS DE INOVAÇÃO PARA TELECOM","2022-06-22 16:52:55",NULL,"28481","Estratégia Zero para o seu provedor crescer","2022-06-22 16:53:16",NULL,"{""vitrine_listagem"":""instancia_74\/image\/ojIN8wHHzKf2gO6z7IMfz2b29SbXX2HUvGTF1y93.jpeg""}","339187","Aula - Estratégia numero ZERO - Vendas (Parte 3)","https://b-vz-05e06853-571.tv.pandavideo.com.br/df7d6b30-4684-4397-b377-d19576baaa4c/playlist.m3u8","2022-06-22 17:00:16",NULL,NULL
9548,"NEW ISP - CURSOS DE INOVAÇÃO PARA TELECOM","2022-06-22 16:52:55",NULL,"28597","HyperVelocidade 3.0 - Passo a Passo","2022-06-22 16:53:28",NULL,"{""vitrine_listagem"":""instancia_74\/image\/sjgh248B71mi7z0n5FFGrEPsUaOVGUYic1VHVulN.png""}","339314","Aula 1 -O Mercado - Encontrando o problema.","https://b-vz-05e06853-571.tv.pandavideo.com.br/1493b8ad-5072-48f6-9acf-0988e70f8fa2/playlist.m3u8","2022-06-22 17:02:55",NULL,NULL
9548,"NEW ISP - CURSOS DE INOVAÇÃO PARA TELECOM","2022-06-22 16:52:55",NULL,"28597","HyperVelocidade 3.0 - Passo a Passo","2022-06-22 16:53:28",NULL,"{""vitrine_listagem"":""instancia_74\/image\/sjgh248B71mi7z0n5FFGrEPsUaOVGUYic1VHVulN.png""}","339429"," Aula 2 - A Tecnologia - Desenhando a solução.","https://b-vz-05e06853-571.tv.pandavideo.com.br/a2fe683b-f725-48b7-8992-63435741c457/playlist.m3u8","2022-06-22 17:02:57",NULL,NULL
9548,"NEW ISP - CURSOS DE INOVAÇÃO PARA TELECOM","2022-06-22 16:52:55",NULL,"28597","HyperVelocidade 3.0 - Passo a Passo","2022-06-22 16:53:28",NULL,"{""vitrine_listagem"":""instancia_74\/image\/sjgh248B71mi7z0n5FFGrEPsUaOVGUYic1VHVulN.png""}","339544","Aula 3 - A Oferta - Criando desejo.","https://b-vz-05e06853-571.tv.pandavideo.com.br/81212728-f99d-4b94-a3af-8e7058eb09ac/playlist.m3u8","2022-06-22 17:02:58",NULL,NULL
9548,"NEW ISP - CURSOS DE INOVAÇÃO PARA TELECOM","2022-06-22 16:52:55",NULL,"28597","HyperVelocidade 3.0 - Passo a Passo","2022-06-22 16:53:28",NULL,"{""vitrine_listagem"":""instancia_74\/image\/sjgh248B71mi7z0n5FFGrEPsUaOVGUYic1VHVulN.png""}","339659","Aula 4 - A equipe - Organizando a casa","https://b-vz-05e06853-571.tv.pandavideo.com.br/5ade0c3b-8651-4bc8-baf0-f2c67299aba4/playlist.m3u8","2022-06-22 17:03:01",NULL,NULL
9548,"NEW ISP - CURSOS DE INOVAÇÃO PARA TELECOM","2022-06-22 16:52:55",NULL,"28597","HyperVelocidade 3.0 - Passo a Passo","2022-06-22 16:53:28",NULL,"{""vitrine_listagem"":""instancia_74\/image\/sjgh248B71mi7z0n5FFGrEPsUaOVGUYic1VHVulN.png""}","339774","Aula 5 - O lançamento - Criando um BUUUMM de vendas.","https://b-vz-05e06853-571.tv.pandavideo.com.br/beb8a33d-d0df-43fa-a72b-729012ccccdb/playlist.m3u8","2022-06-22 17:03:02",NULL,NULL
9548,"NEW ISP - CURSOS DE INOVAÇÃO PARA TELECOM","2022-06-22 16:52:55",NULL,"28597","HyperVelocidade 3.0 - Passo a Passo","2022-06-22 16:53:28",NULL,"{""vitrine_listagem"":""instancia_74\/image\/sjgh248B71mi7z0n5FFGrEPsUaOVGUYic1VHVulN.png""}","339890","Aula 6 - O pós lançamento - Vendendo todo dia.","https://b-vz-05e06853-571.tv.pandavideo.com.br/9d4d59a6-efce-4f68-a948-ab7f0bd4bbdd/playlist.m3u8","2022-06-22 17:03:04",NULL,NULL
9548,"NEW ISP - CURSOS DE INOVAÇÃO PARA TELECOM","2022-06-22 16:52:55",NULL,"28597","HyperVelocidade 3.0 - Passo a Passo","2022-06-22 16:53:28",NULL,"{""vitrine_listagem"":""instancia_74\/image\/sjgh248B71mi7z0n5FFGrEPsUaOVGUYic1VHVulN.png""}","340005","Aula 7 - O FeedBack - Analise de Planos e lançamentos. ","https://b-vz-05e06853-571.tv.pandavideo.com.br/81769409-8daa-4dbf-ab40-c9521cea94ce/playlist.m3u8","2022-06-22 17:03:07",NULL,NULL
9548,"NEW ISP - CURSOS DE INOVAÇÃO PARA TELECOM","2022-06-22 16:52:55",NULL,"28712","HyperVelocidade 3.0 - MasterClass","2022-06-22 16:53:39",NULL,"{""vitrine_listagem"":""instancia_74\/image\/UfPtMrc5L1nft5RQft741n6x6djSl0TecB20ISBN.png""}","340134","MasterClass #1 - Posicionamento, marca e visão estratégica.","https://b-vz-05e06853-571.tv.pandavideo.com.br/f5f6c736-6103-4bbb-aa98-14e91df6fdc2/playlist.m3u8","2022-06-22 17:09:19",NULL,NULL
9548,"NEW ISP - CURSOS DE INOVAÇÃO PARA TELECOM","2022-06-22 16:52:55",NULL,"28712","HyperVelocidade 3.0 - MasterClass","2022-06-22 16:53:39",NULL,"{""vitrine_listagem"":""instancia_74\/image\/UfPtMrc5L1nft5RQft741n6x6djSl0TecB20ISBN.png""}","340249","MasterClass #2 - Engenharia de Trafego e NOC para redes de Alto desempenho","https://b-vz-05e06853-571.tv.pandavideo.com.br/127fe9a9-133b-4561-99a3-8c383fcc7a38/playlist.m3u8","2022-06-22 17:09:21",NULL,NULL
9548,"NEW ISP - CURSOS DE INOVAÇÃO PARA TELECOM","2022-06-22 16:52:55",NULL,"28712","HyperVelocidade 3.0 - MasterClass","2022-06-22 16:53:39",NULL,"{""vitrine_listagem"":""instancia_74\/image\/UfPtMrc5L1nft5RQft741n6x6djSl0TecB20ISBN.png""}","340364","MasterClass #3 - Planejamento e projeto de redes ópticas de alto Desempenho","https://b-vz-05e06853-571.tv.pandavideo.com.br/43c94a95-be85-4066-8abf-4e890dace9ce/playlist.m3u8","2022-06-22 17:09:24",NULL,NULL
